#airframe_info, log_version="1.00", airframe_name="Cirrus SR22 Turbo (3600 GW)", unit_software_part_number="006-B0319-C3", unit_software_version="14.03", system_software_part_number="006-B0764-20", system_id="2533B14BF", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2015-05-16, 13:15:52,  -05:00,       ,   41.1862602, -112.0162582,  4422.8, 29.77,  4440.9,   8.5,   0.00,   0.00,   -5.29,   1.80,   0.64,  -0.04,   0.02,  14.2, 258.0,  26.5,  26.9,  -2.6,  28.74,  29.04,     4.55,   60.54,   65.55,  15.63, 1072.4,    0.12,   62.00,   59.84,   60.07,   59.52,   59.46,   58.67,  428.26,  376.80,  494.15,  498.34,  521.00,  494.80,  396.82,  471.12,  4386.8,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:15:52,  -05:00,       ,   41.1862602, -112.0162582,  4422.8, 29.77,  4440.9,   8.5,   0.00,   0.00,    0.64,   1.79,   0.67,  -0.03,  -0.01,  14.2, 258.0,  26.6,  26.9,  -2.5,  28.74,  29.04,     4.58,   60.56,   65.65,  15.61, 1074.6,    0.12,   62.09,   59.86,   60.12,   59.54,   59.51,   58.73,  437.66,  379.19,  501.60,  505.37,  529.30,  500.05,  399.50,  479.16,  4386.8,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:15:54,  -05:00,       ,   41.1862602, -112.0162582,  4424.8, 29.77,  4440.9,   8.5,   0.00,   0.00,   47.76,   1.76,   0.66,  -0.05,   0.00,  14.2, 258.0,  27.0,  27.6,  -1.3,  32.22,  32.75,     4.64,   60.78,   66.33,  15.26, 1111.6,    0.12,   63.04,   60.15,   60.70,   60.01,   60.12,   59.11,  516.36,  443.14,  564.57,  564.05,  599.20,  587.13,  458.24,  545.60,  4386.9,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:15:55,  -05:00,       ,   41.1862602, -112.0162582,  4424.8, 29.77,  4441.0,   8.5,   0.00,   0.00,   29.95,   1.71,   0.66,   0.01,   0.00,  14.2, 258.0,  27.2,  27.9,  -0.7,  33.65,  34.35,     4.70,   60.94,   66.56,  15.25, 1121.4,    0.12,   63.62,   60.35,   61.07,   60.32,   60.52,   59.40,  554.14,  483.05,  594.68,  595.86,  632.29,  625.81,  490.46,  576.70,  4387.0,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:15:56,  -05:00,       ,   41.1862602, -112.0162582,  4425.8, 29.77,  4441.2,   8.5,   0.00,   0.00,   33.17,   1.70,   0.65,   0.00,  -0.01,  14.2, 258.0,  27.3,  28.1,  -0.3,  34.96,  35.83,     4.70,   61.11,   66.70,  15.15, 1131.7,    0.12,   64.25,   60.53,   61.47,   60.63,   60.93,   59.69,  583.79,  528.53,  622.49,  623.58,  661.00,  664.76,  523.83,  602.27,  4387.1,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:15:57,  -05:00,       ,   41.1862526, -112.0162582,  4424.8, 29.77,  4441.3,   8.5,   0.00,   0.00,    4.83,   1.70,   0.67,  -0.00,  -0.01,  14.2, 258.0,  27.4,  28.2,   0.2,  36.16,  37.18,     4.73,   61.29,   66.89,  15.10, 1143.3,    0.12,   64.91,   60.73,   61.86,   60.96,   61.39,   60.01,  610.21,  575.38,  647.74,  647.84,  687.33,  695.21,  555.44,  625.87,  4387.3,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:15:58,  -05:00,       ,   41.1862526, -112.0162582,  4423.8, 29.77,  4441.4,   8.5,   0.00,   0.00,  -28.44,   1.63,   0.67,   0.00,   0.00,  14.2, 258.0,  27.5,  28.3,   0.6,  37.26,  38.43,     4.74,   61.49,   67.11,  15.16, 1144.5,    0.13,   65.62,   60.96,   62.31,   61.34,   61.85,   60.37,  635.76,  611.35,  671.26,  670.85,  711.79,  723.32,  581.53,  647.84,  4387.3,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:15:59,  -05:00,       ,   41.1862526, -112.0162582,  4422.8, 29.77,  4441.5,   8.5,   0.00,   0.00,  -40.62,   1.58,   0.67,   0.00,   0.00,  14.2, 258.0,  27.6,  28.4,   0.9,  38.28,  39.58,     4.74,   61.69,   67.25,  15.20, 1152.2,    0.13,   66.36,   61.19,   62.75,   61.71,   62.34,   60.74,  653.71,  639.48,  691.13,  692.77,  735.11,  752.53,  604.90,  665.63,  4387.4,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:00,  -05:00,       ,   41.1862526, -112.0162582,  4423.8, 29.77,  4441.5,   8.5,   0.00,   0.00,  -24.17,   1.54,   0.69,  -0.02,  -0.00,  14.2, 258.0,  27.6,  28.5,   1.2,  39.21,  40.32,     4.76,   61.87,   67.28,  15.22, 1150.7,    0.13,   67.11,   61.45,   63.19,   62.12,   62.84,   61.13,  671.17,  668.27,  710.55,  714.19,  756.50,  774.33,  627.11,  683.00,  4387.5,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:01,  -05:00,       ,   41.1862526, -112.0162582,  4423.8, 29.77,  4441.7,   8.5,   0.00,   0.00,   -8.14,   1.48,   0.68,  -0.02,   0.01,  14.2, 258.0,  27.7,  28.6,   1.5,  40.03,  40.82,     4.73,   62.06,   67.34,  15.18, 1158.2,    0.13,   67.90,   61.67,   63.68,   62.55,   63.34,   61.48,  687.71,  696.90,  726.78,  734.77,  773.97,  791.77,  648.66,  697.95,  4387.6,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:02,  -05:00,       ,   41.1862526, -112.0162582,  4424.8, 29.77,  4441.8,   8.5,   0.00,   0.00,   21.93,   1.47,   0.66,  -0.01,  -0.00,  14.2, 258.0,  27.7,  28.6,   1.7,  40.47,  41.27,     4.74,   62.26,   67.41,  15.13, 1170.7,    0.13,   68.72,   61.97,   64.14,   62.98,   63.88,   61.92,  703.38,  721.67,  741.25,  753.12,  788.08,  812.08,  667.60,  711.20,  4387.8,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:03,  -05:00,       ,   41.1862526, -112.0162582,  4422.8, 29.77,  4441.9,   8.5,   0.00,   0.00,  -11.97,   1.49,   0.73,  -0.02,   0.00,  14.2, 258.0,  27.7,  28.7,   1.9,  40.86,  41.69,     4.79,   62.45,   67.48,  15.12, 1171.5,    0.13,   69.55,   62.29,   64.63,   63.42,   64.41,   62.41,  718.42,  745.57,  753.70,  771.01,  802.60,  831.51,  686.29,  723.74,  4387.9,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:04,  -05:00,       ,   41.1862526, -112.0162582,  4423.8, 29.77,  4442.0,   8.5,   0.00,   0.00,  -20.26,   1.48,   0.67,  -0.01,   0.00,  14.2, 258.0,  27.7,  28.7,   2.1,  41.22,  42.08,     4.79,   62.60,   67.50,  15.02, 1179.4,    0.13,   70.35,   62.58,   65.14,   63.86,   64.98,   62.86,  731.95,  763.28,  766.99,  787.51,  816.41,  847.66,  701.93,  735.88,  4387.9,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:05,  -05:00,       ,   41.1862526, -112.0162582,  4422.8, 29.77,  4442.1,   8.5,   0.00,   0.00,   -8.45,   1.49,   0.68,  -0.01,  -0.00,  14.2, 258.0,  27.7,  28.7,   2.3,  41.55,  42.43,     4.79,   62.75,   67.48,  15.02, 1181.8,    0.13,   71.18,   62.85,   65.67,   64.31,   65.56,   63.27,  744.26,  777.89,  780.36,  801.09,  828.87,  867.12,  716.55,  747.35,  4388.0,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:06,  -05:00,       ,   41.1862526, -112.0162582,  4423.8, 29.77,  4442.1,   8.5,   0.00,   0.00,   -7.77,   1.46,   0.70,  -0.01,   0.00,  14.2, 258.0,  27.8,  28.7,   2.4,  41.86,  42.75,     4.75,   62.91,   67.53,  15.03, 1190.3,    0.13,   71.98,   63.16,   66.20,   64.79,   66.14,   63.74,  756.13,  786.08,  792.33,  814.16,  839.00,  880.91,  725.86,  758.40,  4388.1,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:07,  -05:00,       ,   41.1862526, -112.0162582,  4424.8, 29.77,  4442.3,   8.5,   0.00,   0.00,   34.24,   1.43,   0.66,  -0.02,   0.01,  14.2, 258.0,  27.8,  28.7,   2.5,  42.15,  43.06,     4.79,   63.05,   67.38,  15.06, 1182.9,    0.13,   72.82,   63.54,   66.73,   65.27,   66.75,   64.28,  766.48,  801.22,  800.75,  826.12,  850.13,  891.30,  738.25,  767.78,  4388.2,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:08,  -05:00,       ,   41.1862526, -112.0162582,  4424.8, 29.77,  4442.4,   8.5,   0.00,   0.00,   32.75,   1.44,   0.70,  -0.00,  -0.01,  14.2, 258.0,  27.8,  28.7,   2.6,  42.41,  43.33,     4.79,   63.16,   67.30,  15.06, 1181.4,    0.13,   73.65,   63.86,   67.25,   65.76,   67.36,   64.72,  775.83,  813.13,  809.34,  833.63,  859.81,  902.02,  748.47,  776.59,  4388.3,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:09,  -05:00,       ,   41.1862526, -112.0162582,  4423.8, 29.77,  4442.5,   8.5,   0.00,   0.00,    2.60,   1.43,   0.68,  -0.01,  -0.01,  14.2, 258.0,  27.8,  28.7,   2.7,  42.64,  43.58,     4.74,   63.26,   67.28,  15.04, 1188.5,    0.13,   74.46,   64.23,   67.82,   66.26,   67.96,   65.21,  784.05,  826.38,  818.38,  843.12,  869.01,  909.65,  759.64,  784.83,  4388.4,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:10,  -05:00,       ,   41.1862526, -112.0162582,  4425.8, 29.77,  4442.6,   8.8,   0.00,   0.00,   29.51,   1.40,   0.66,   0.00,   0.00,  14.2, 258.0,  27.8,  28.8,   2.8,  42.87,  43.82,     4.79,   63.36,   67.25,  15.13, 1179.3,    0.13,   75.30,   64.61,   68.38,   66.76,   68.58,   65.71,  790.60,  834.96,  826.63,  849.49,  877.17,  923.34,  768.26,  791.94,  4388.5,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:11,  -05:00,       ,   41.1862526, -112.0162582,  4424.8, 29.77,  4442.6,   8.8,   0.00,   0.00,   25.09,   1.42,   0.69,  -0.02,  -0.01,  14.3, 258.0,  27.8,  28.8,   2.8,  43.07,  44.03,     4.78,   63.47,   67.24,  15.09, 1185.4,    0.13,   76.13,   64.99,   68.95,   67.28,   69.19,   66.20,  797.68,  843.47,  833.70,  856.68,  885.12,  927.12,  776.78,  799.28,  4388.5,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:12,  -05:00,       ,   41.1862526, -112.0162582,  4425.8, 29.77,  4442.6,   8.8,   0.00,   0.00,    8.89,   1.38,   0.65,  -0.03,   0.01,  14.3, 258.0,  27.8,  28.8,   2.9,  43.26,  44.22,     4.78,   63.54,   67.19,  15.04, 1190.8,    0.13,   76.99,   65.40,   69.54,   67.82,   69.83,   66.72,  803.39,  852.95,  840.13,  863.42,  890.25,  931.96,  784.92,  804.76,  4388.5,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:13,  -05:00,       ,   41.1862526, -112.0162582,  4425.8, 29.77,  4442.7,   8.8,   0.00,   0.00,   12.38,   1.38,   0.70,  -0.01,   0.01,  14.3, 258.0,  27.8,  28.8,   2.9,  43.43,  44.39,     4.76,   63.61,   67.24,  15.00, 1198.3,    0.14,   77.85,   65.81,   70.12,   68.35,   70.49,   67.24,  810.83,  859.62,  847.61,  868.59,  896.31,  937.83,  791.84,  811.33,  4388.6,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:14,  -05:00,       ,   41.1862526, -112.0162582,  4426.8, 29.77,  4442.7,   8.8,   0.00,   0.00,   29.08,   1.40,   0.69,  -0.01,  -0.01,  14.3, 258.0,  27.8,  28.8,   2.9,  43.58,  44.56,     4.79,   63.69,   67.22,  15.05, 1195.5,    0.14,   78.68,   66.28,   70.75,   68.90,   71.16,   67.77,  817.98,  867.19,  854.12,  875.30,  901.48,  939.66,  798.93,  818.39,  4388.6,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:15,  -05:00,       ,   41.1862526, -112.0162582,  4425.8, 29.77,  4442.7,   8.8,   0.00,   0.00,   10.46,   1.38,   0.65,  -0.00,   0.01,  14.3, 258.0,  27.8,  28.8,   2.9,  43.73,  44.72,     4.80,   63.77,   67.22,  15.03, 1196.3,    0.14,   79.55,   66.70,   71.34,   69.45,   71.85,   68.32,  822.74,  873.00,  859.75,  881.91,  905.79,  944.27,  805.43,  823.19,  4388.6,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:16,  -05:00,       ,   41.1862526, -112.0162582,  4424.8, 29.77,  4442.7,   8.8,   0.00,   0.00,  -23.77,   1.41,   0.71,  -0.02,   0.01,  14.3, 258.0,  27.8,  28.8,   3.0,  43.86,  44.86,     4.83,   63.82,   67.21,  15.05, 1196.0,    0.14,   80.39,   67.20,   71.97,   70.00,   72.50,   68.90,  826.72,  876.86,  864.58,  889.28,  911.29,  948.65,  811.89,  827.71,  4388.6,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:17,  -05:00,       ,   41.1862526, -112.0162582,  4425.8, 29.77,  4442.7,   8.8,   0.00,   0.00,   -5.04,   1.41,   0.66,  -0.01,  -0.00,  14.3, 258.0,  27.8,  28.8,   3.0,  43.97,  44.98,     4.80,   63.87,   67.23,  15.01, 1198.0,    0.14,   81.27,   67.68,   72.60,   70.55,   73.18,   69.45,  830.78,  881.15,  868.74,  893.89,  915.40,  952.40,  816.51,  831.78,  4388.6,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:18,  -05:00,       ,   41.1862526, -112.0162582,  4425.8, 29.77,  4442.6,   8.8,   0.00,   0.00,   16.38,   1.38,   0.70,  -0.02,   0.00,  14.3, 258.0,  27.8,  28.8,   3.0,  44.08,  45.10,     4.76,   63.93,   67.08,  15.17, 1190.4,    0.14,   82.16,   68.17,   73.22,   71.11,   73.86,   69.98,  834.98,  882.95,  873.59,  899.52,  919.64,  951.31,  820.75,  836.17,  4388.6,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:19,  -05:00,       ,   41.1862526, -112.0162582,  4424.8, 29.77,  4442.5,   8.8,   0.00,   0.00,  -19.71,   1.34,   0.69,  -0.02,   0.01,  14.3, 258.0,  27.8,  28.8,   3.0,  44.18,  45.21,     4.77,   63.97,   67.07,  15.09, 1195.0,    0.14,   83.04,   68.64,   73.86,   71.68,   74.55,   70.54,  840.21,  885.58,  877.34,  902.08,  924.88,  944.60,  822.89,  840.98,  4388.5,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:20,  -05:00,       ,   41.1862526, -112.0162582,  4425.8, 29.77,  4442.5,   8.8,   0.00,   0.00,    0.53,   1.35,   0.71,  -0.03,   0.01,  14.3, 258.0,  27.8,  28.8,   2.9,  44.27,  45.31,     4.77,   64.01,   67.05,  15.03, 1200.9,    0.14,   83.94,   69.16,   74.53,   72.26,   75.26,   71.07,  843.05,  888.80,  880.51,  905.91,  927.89,  949.97,  827.43,  844.20,  4388.4,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:21,  -05:00,       ,   41.1862526, -112.0162582,  4421.8, 29.77,  4442.5,   8.8,   0.00,   0.00,  -73.80,   1.35,   0.70,  -0.02,   0.01,  14.3, 258.0,  27.8,  28.8,   2.9,  44.36,  45.40,     4.78,   64.04,   66.95,  15.11, 1195.1,    0.14,   84.81,   69.65,   75.17,   72.82,   75.95,   71.60,  842.40,  888.81,  884.55,  909.89,  930.62,  949.90,  828.61,  845.49,  4388.5,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   3.9,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:22,  -05:00,       ,   41.1862526, -112.0162582,  4422.8, 29.77,  4442.5,   8.8,   0.00,   0.00,  -66.16,   1.34,   0.69,  -0.03,   0.00,  14.2, 258.0,  27.8,  28.8,   2.9,  44.44,  45.49,     4.77,   64.08,   66.96,  15.10, 1200.6,    0.14,   85.68,   70.20,   75.86,   73.41,   76.67,   72.17,  846.65,  891.87,  888.76,  916.94,  934.04,  956.34,  834.71,  849.93,  4388.4,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:23,  -05:00,       ,   41.1862526, -112.0162582,  4424.8, 29.77,  4442.4,   8.8,   0.00,   0.00,   14.66,   1.34,   0.69,  -0.01,  -0.01,  14.2, 258.0,  27.8,  28.8,   2.9,  44.52,  45.56,     4.79,   64.13,   67.02,  15.01, 1207.8,    0.14,   86.53,   70.67,   76.51,   73.98,   77.37,   72.67,  851.45,  895.47,  894.98,  920.35,  937.79,  962.72,  839.65,  855.41,  4388.3,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:24,  -05:00,       ,   41.1862526, -112.0162582,  4423.8, 29.77,  4442.3,   8.8,   0.00,   0.00,    2.75,   1.33,   0.71,  -0.02,   0.00,  14.3, 258.0,  27.8,  28.8,   2.9,  44.59,  45.64,     4.80,   64.16,   67.26,  14.92, 1216.9,    0.14,   87.38,   71.28,   77.23,   74.57,   78.12,   73.28,  856.70,  900.45,  899.23,  924.32,  941.80,  969.26,  845.31,  859.12,  4388.3,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:25,  -05:00,       ,   41.1862526, -112.0162582,  4424.8, 29.77,  4442.3,   8.8,   0.00,   0.00,   19.30,   1.34,   0.68,  -0.01,   0.01,  14.2, 258.0,  27.8,  28.8,   2.8,  44.66,  45.70,     4.83,   64.21,   67.32,  14.84, 1226.4,    0.14,   88.25,   71.86,   77.90,   75.17,   78.85,   73.83,  861.36,  904.78,  904.23,  929.04,  945.30,  973.11,  849.03,  863.04,  4388.3,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   3.9,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:26,  -05:00,       ,   41.1862526, -112.0162582,  4423.8, 29.77,  4442.3,   8.8,   0.00,   0.00,    2.33,   1.31,   0.70,  -0.01,  -0.00,  14.3, 258.0,  27.8,  28.8,   2.8,  44.71,  45.76,     4.84,   64.28,   67.37,  14.78, 1228.9,    0.14,   89.11,   72.40,   78.62,   75.78,   79.56,   74.39,  865.96,  909.99,  909.15,  933.54,  950.75,  978.01,  855.05,  868.65,  4388.2,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:27,  -05:00,       ,   41.1862526, -112.0162582,  4426.8, 29.77,  4442.2,   8.8,   0.00,   0.00,   43.35,   1.32,   0.71,  -0.02,  -0.00,  14.2, 258.0,  27.8,  28.8,   2.8,  44.77,  45.82,     4.85,   64.35,   67.46,  14.79, 1231.0,    0.14,   89.97,   72.99,   79.29,   76.35,   80.33,   74.97,  869.87,  915.00,  913.86,  937.45,  956.46,  977.14,  859.25,  873.27,  4388.1,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:28,  -05:00,       ,   41.1862526, -112.0162582,  4423.8, 29.77,  4442.1,   8.8,   0.00,   0.00,  -15.29,   1.32,   0.71,  -0.02,   0.00,  14.2, 258.0,  27.8,  28.8,   2.8,  44.82,  45.87,     4.82,   64.40,   67.45,  14.76, 1231.8,    0.14,   90.85,   73.57,   79.99,   76.94,   81.06,   75.57,  875.05,  918.03,  916.61,  940.43,  959.72,  982.18,  863.12,  877.12,  4388.0,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
2015-05-16, 13:16:29,  -05:00,       ,   41.1862526, -112.0162582,  4424.8, 29.77,  4442.0,   8.8,   0.00,   0.00,    1.08,   1.25,   0.69,  -0.01,  -0.00,  14.3, 258.0,  27.8,  28.8,   2.7,  44.86,  45.91,     4.82,   64.51,   67.58,  14.71, 1238.1,    0.14,   91.71,   74.15,   80.71,   77.52,   81.82,   76.16,  878.33,  921.52,  920.09,  945.92,  962.01,  988.63,  867.53,  880.14,  4388.0,   0,  GPS,  164.3, 115.70, 110.50, 118.700, 121.700,       ,       ,       ,      ,       ,       ,   11.8,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       ,  61.0,       
